,Documents,Cited By,Preprints,Coauthor,Topics,Awarded Grants,max_cite,pub_div,recent_3,academic_age,h_index,Category_Computer Science,Category_Economics and Business,Country_Australia,Country_Canada,Country_ChinaMainland,Country_Cyprus,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_HongKong,Country_Italy,Country_Japan,Country_Luxembourg,Country_Netherlands,Country_Portugal,Country_Qatar,Country_SaudiArabia,Country_Singapore,Country_SouthKorea,Country_Spain,Country_Sweden,Country_Switzerland,Country_Taiwan,Country_UnitedArabEmirates,Country_UnitedKingdom,Country_UnitedStates
83,-0.35706990507090064,-0.14900487946947608,-0.20355042348212407,-0.09707572531569261,0.06455172943341263,0.4604744752465371,-0.08506969877605942,-0.04019002229657628,-0.0813655450348174,-1.2053502253731614,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,-0.7398234201797287,-0.6498151532251464,0.03838262749713072,-0.8078594506759597,-1.103849979452031,-0.32465106887885353,-0.45324028733742217,-0.7693793263569445,-0.6327203462714646,0.0892177659264122,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,-0.6163545443381712,1.146334676785015,-0.5422566948530807,-0.580000553072429,-0.6656993386199895,-0.32465106887885353,2.610847649362441,-0.32882745515380535,-0.3432590756222248,-1.2053502253731614,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-0.6935225917391445,-0.4506732576373198,-0.4938700846572298,-0.8622735157753102,-0.7387244454253298,-0.32465106887885353,-0.4163803681100913,-0.6934221071839894,-0.5638009961168837,0.8443824275178301,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-0.6780889822589499,-0.3120688676683105,0.18354245808468359,-0.7908550553324126,-0.7387244454253298,1.2456000193719279,-0.12492984398701022,-0.8453365455298996,-0.6189364762405484,-0.4501855637817434,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,-0.5206661655609642,-1.2299152912424998,-0.5180633897551553,-0.5561943995914632,0.3566521566547735,-0.32465106887885353,-0.8531275505827672,-0.6782306633493985,-0.2881235954985601,-0.8817082275482679,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,-0.5144927217688864,1.135429772574218,-0.5422566948530807,-0.4983794554234032,-0.6656993386199895,-0.32465106887885353,2.610847649362441,-0.23767879214625934,-0.2329881153748954,-0.4501855637817434,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-0.8231649113727799,-1.041576384872846,0.5706353396514913,-0.8758770320501479,-0.7387244454253298,-0.32465106887885353,-0.48281394346167594,-0.8605279893644905,-0.6051526062096322,-0.9895888934898991,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-0.5638802721055093,-0.3647589188550589,-0.5422566948530807,-0.562996157728882,-0.6656993386199895,-0.32465106887885353,0.5505496060394248,-0.5566991126726705,-0.2881235954985601,-0.018662900015218923,49,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.41461056893883325,-0.16622851322297796,-0.4454834744613788,0.6239106372507026,0.7582902440841447,-0.32465106887885353,-0.5672488747149803,0.38517040507197187,1.3383730681495491,-1.0974695594315302,79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-0.4589317276401855,4.272577075534544,-0.20355042348212407,-0.7092339576833867,-0.7022118920226597,0.0679117031838418,2.982018463907423,-0.6478477756802165,-0.6189364762405484,1.1680244253427234,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,-0.8077313018925852,-0.7797567688210926,-0.5422566948530807,-0.8078594506759597,-0.9212872124386804,-0.32465106887885353,-0.18964900449081204,-0.8909108770336726,-0.6465042163023808,-0.5580662297233745,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,-0.5638802721055093,-0.857619823186036,-0.4938700846572298,-0.3249346229192232,-0.3370863579959586,-0.32465106887885353,-0.6083948310617683,-0.9061023208682636,-0.0813655450348174,-1.2053502253731614,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,-0.8293383551648578,-0.8878885759954446,-0.010003982698720236,-0.8928814273936949,-0.8847746590360103,-0.32465106887885353,-0.5471045002535321,-1.0883996468833557,-0.6465042163023808,-0.8817082275482679,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,-0.25520808250161575,2.3871497119855207,-0.42129016936345337,-0.6310137391030702,-0.26406125119061835,-0.32465106887885353,6.033248289248915,-0.024998578461985277,-0.5775848661477999,2.7862344144671902,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,-0.7151296450114172,-0.7665078197799372,-0.4454834744613788,-0.8248638460195067,-0.8847746590360103,-0.32465106887885353,-0.23036635712565426,-0.6326563318456254,-0.6327203462714646,-0.23442423189848116,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,-0.7305632544916119,0.02690039780001659,-0.4938700846572298,-0.7738506599888655,-0.8847746590360103,-0.32465106887885353,0.21066686246647873,-0.7238049948531715,-0.7016396964260455,1.9231890869341413,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,-0.5731404377936261,-0.06696331040693748,0.5706353396514913,-0.5527935205227538,-0.5196491250093092,0.4604744752465371,-0.3533756224540723,-0.4351675619959424,-0.6051526062096322,0.41285976375130556,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
